,SYM,ADP,PUNCT,DET,ADV,INTJ,X,CCONJ,NUM,ADJ,NOUN,SPACE,PRON,VERB,PROPN,PART,length
11,0.0,0.09813028462546147,0.13481005120876505,0.09717756341550554,0.07693223770394188,0.007502679528403001,0.00023818030248898416,0.04727879004406336,0.02000714540907467,0.06728593545313803,0.1519590329879719,0.00011909015124449208,0.07788495891389782,0.18601881624389663,0.009884482553292842,0.024770751458854354,8397.0
12,0.0003993078663649674,0.08851324371090111,0.12072407826434181,0.08345534407027819,0.08838014108877945,0.009050978304272594,0.003460668175163051,0.042992146945294824,0.019432982829761747,0.07427126314388394,0.1481432184214029,0.0001331026221216558,0.08438706242512978,0.20617596166644483,0.003327565553041395,0.027152934912817783,7513.0
13,0.0011036004966202234,0.10525589736515381,0.11049799972409988,0.08580493861222238,0.07449303352186508,0.0031728514277831426,0.0033108014898606706,0.05117947303076286,0.028969513036280866,0.0622154779969651,0.15340046903021107,0.00013795006207752792,0.07421713339771002,0.19575113808801214,0.013519106083597738,0.03697061663677749,7249.0
14,0.0005595970900951316,0.09031897034135422,0.13564633463905987,0.1055400111919418,0.08393956351426973,0.006267487409065473,0.0001119194180190263,0.03346390598768886,0.014997202014549524,0.06446558477895915,0.16564073866815893,0.0001119194180190263,0.0795747062115277,0.18791270285394515,0.012199216564073866,0.019250139899272524,8935.0
15,0.0,0.09576674393070636,0.1219958521410272,0.08917896791509089,0.08259119189947542,0.0015859460778333537,0.000609979260705136,0.05868000487983409,0.029035012809564473,0.06050994266194949,0.15981456630474564,0.0001219958521410272,0.07685738684884715,0.18994754178357937,0.006831767719897523,0.026473099914602904,8197.0
16,0.0002544853034737244,0.08385290749459219,0.1430207405522331,0.10204860669296348,0.0693472451965899,0.005725919328158799,0.0007634559104211731,0.0474615090978496,0.02722992747168851,0.05509606820206133,0.1612164397506044,0.0001272426517368622,0.0767273189973279,0.19480849980913603,0.004199007507316452,0.028120626033846546,7859.0
17,0.0,0.08716678461901392,0.1305732484076433,0.09117716442557207,0.07619721632460486,0.005543760320830385,0.0014154281670205238,0.04376032083038452,0.02606746874262798,0.056617126680820945,0.15380986081623024,0.00011795234725171031,0.09023354564755838,0.20476527482896908,0.005897617362585515,0.026657230478886528,8478.0
18,0.0007089684509039348,0.07479617157036512,0.1434479498995628,0.10079168143684272,0.086966796644216,0.008980267044783174,0.000945291267871913,0.03497577691126078,0.025404702824057664,0.07125132931584545,0.15160108708495806,0.00023632281696797826,0.08129504903698452,0.18964906061680256,0.0068533616920713695,0.022096183386505968,8463.0
19,0.0009198574220995745,0.08957111647694607,0.12464068069449236,0.09394043923191905,0.09049097389904565,0.011498217776244683,0.002069679199724043,0.0451879958606416,0.019317005864091064,0.0689893066574681,0.1402782568701851,0.00011498217776244682,0.08244222145567437,0.197884327929171,0.0054041623548350005,0.027250776129699898,8697.0
20,0.011466246237637954,0.07854378672781998,0.13315178443457074,0.11007596388132435,0.0974630930199226,0.005733123118818977,0.0028665615594094885,0.03769528450623477,0.018345993980220725,0.059767808513687834,0.14777124838755912,0.00028665615594094884,0.07481725670058764,0.1803067220868568,0.008886340834169414,0.03282212985523864,6977.0
21,0.008559550012227928,0.07556859867938372,0.16214233308877476,0.0983125458547322,0.10112496943017853,0.00599168500855955,0.007336757153338224,0.033504524333577895,0.025800929322572757,0.0644411836634874,0.12179016874541453,0.00024455857177794083,0.07422352653460504,0.18464172169234533,0.004157495720224994,0.03215945218879922,8178.0
22,0.010151663405088062,0.07399706457925637,0.15264187866927592,0.10543052837573386,0.0989481409001957,0.007093933463796477,0.003057729941291585,0.03302348336594912,0.023850293542074363,0.06164383561643835,0.13710861056751467,0.0002446183953033268,0.07460861056751468,0.18101761252446183,0.006971624266144814,0.03021037181996086,8176.0
23,0.009343107661348281,0.09918068132815869,0.11527957452925111,0.111254851228978,0.09932442144602559,0.007618226246945523,0.0015811412965358632,0.037516170763260026,0.021417277562167603,0.06741411527957453,0.14862728187437113,0.0002874802357337933,0.06683915480810694,0.18125628863015666,0.008336926836280005,0.024723300273106225,6957.0
24,0.01170046801872075,0.0813832553302132,0.15080603224128966,0.10569422776911076,0.0845033801352054,0.004810192407696308,0.0020800832033281333,0.03497139885595424,0.023010920436817472,0.06604264170566823,0.1315652626105044,0.00026001040041601667,0.07735309412376495,0.1814872594903796,0.00858034321372855,0.035751430057202285,7692.0
25,0.0043626448534424,0.08193592365371506,0.1421949556918882,0.1132924335378323,0.09161554192229039,0.005998636673483299,0.001226993865030675,0.03626448534423995,0.024948875255623722,0.05998636673483299,0.14464894342194956,0.00040899795501022495,0.06775732788002727,0.18309475119291072,0.009406952965235174,0.032856169052488074,7335.0
26,0.00515743756786102,0.09066232356134636,0.11753528773072747,0.10939196525515743,0.09161237785016287,0.013436482084690555,0.0008143322475570033,0.03501628664495114,0.017779587404994572,0.07016829533116178,0.15160152008686212,0.0002714440825190011,0.0736970684039088,0.18336047774158523,0.008414766558089034,0.031080347448425624,7368.0
27,0.013300204618532593,0.08243203741596025,0.13402513884828998,0.1065477930429699,0.09763227126571178,0.005992399883075124,0.0033615901783104357,0.033615901783104356,0.01826951183864367,0.06299327681964338,0.1359251680795089,0.00029231218941829873,0.08740134463607133,0.1824028061970184,0.00467699503069278,0.031131248173048815,6842.0
28,0.013617430310797821,0.07898109580262737,0.15844280679269465,0.10205062479974367,0.08570970842678628,0.009612303748798462,0.005767382249279077,0.03524511374559436,0.013297020185837873,0.05110541493111182,0.16469080422941365,0.0003204101249599487,0.0775392502403076,0.17478372316565202,0.00993271387375841,0.018904197372636974,6242.0
29,0.006031468531468531,0.0979020979020979,0.13295454545454546,0.10620629370629371,0.07753496503496503,0.0077797202797202794,0.006118881118881119,0.04991258741258741,0.04527972027972028,0.06066433566433566,0.14213286713286713,8.741258741258741e-05,0.06844405594405595,0.1743006993006993,0.006118881118881119,0.01853146853146853,11440.0
30,0.0020757223513782797,0.09730986383261375,0.1352540684158087,0.09224510129525075,0.10345400199269346,0.012371305214214546,0.008551976087678511,0.04060112919295915,0.028146795084689473,0.05969777482563932,0.14339090003321156,8.302889405513119e-05,0.06908003985386915,0.1754400531384922,0.007140484888741282,0.02515775489870475,12044.0
31,0.002197802197802198,0.08650549450549451,0.12685714285714286,0.08782417582417583,0.08975824175824176,0.0058901098901098905,0.0010549450549450549,0.05767032967032967,0.06083516483516484,0.05441758241758242,0.14364835164835166,8.791208791208791e-05,0.0669010989010989,0.18312087912087913,0.005626373626373626,0.027604395604395603,11375.0
32,0.0,0.09097093983866265,0.13237438040625912,0.093303528039654,0.08980464573816697,0.010010691029254544,0.011857323355039362,0.04801244047040529,0.04636019049470308,0.06132763145106424,0.15210418893964428,0.0001943823500826125,0.06249392555155992,0.16746039459617068,0.010691029254543688,0.02303430848478958,10289.0
33,0.0016673916195447296,0.06879802812817166,0.1692764970276932,0.08474699144555604,0.0880817746846455,0.012976656517326374,7.24952878062926e-05,0.028128171668841524,0.043207191532550385,0.0508191967522111,0.13513121647092938,7.24952878062926e-05,0.07851239669421488,0.19044512106713063,0.020516166449180803,0.027548209366391185,13794.0
34,0.0006946856547412296,0.08492532129211532,0.12617228204237582,0.11323376172282042,0.08622785689475512,0.009204584925321292,8.68357068426537e-05,0.03126085446335533,0.036036818339701286,0.059308787773532476,0.15969086488364015,8.68357068426537e-05,0.07363667940257033,0.18044459881903438,0.020145883987495658,0.01884334838485585,11516.0
35,0.0011610549013103333,0.09031348482335379,0.130784541383314,0.09835793663957539,0.0783712058384475,0.007049261900812738,0.0004975949577044286,0.03541217448996517,0.04246143639077791,0.060457787361088075,0.15392270691656992,8.29324929507381e-05,0.06982915906452147,0.17755846740753026,0.03217780726488638,0.021562448167191904,12058.0
36,0.004454174845236298,0.07889174090291409,0.133398761890382,0.10116261512909558,0.08455382757058735,0.008983844179374905,0.0006794504001207912,0.03442548693945342,0.031858674316774874,0.059640646232825,0.14925260455986714,7.549448890231014e-05,0.07700437868035634,0.18971765061150536,0.018722633247772912,0.027178016004831648,13246.0
37,0.006413072125098831,0.08214003338311517,0.12966704735131337,0.09268206975314065,0.09505402793639638,0.005622419397346921,0.00035140121233418256,0.04497935517877537,0.04128964244926645,0.0625494157954845,0.13151190371606783,0.00017570060616709128,0.08029517701836071,0.19221646314679786,0.011508389703944478,0.023543881226390232,11383.0
38,0.00015789058182679404,0.08897134285939844,0.14407515591694955,0.09583958316886397,0.09228704507776112,0.007262966764032526,0.0034735928001894687,0.035920107365595644,0.026525617746901396,0.059998421094181735,0.15544327780847872,7.894529091339702e-05,0.06757716902186785,0.1773900686824031,0.023209915528538724,0.021788900292097575,12667.0
39,0.0,0.07437734561583077,0.161122483793927,0.08026270897304674,0.09510406004776527,0.013476629136813374,0.001194131695667008,0.03625042647560559,0.02430910951893552,0.06209484817468441,0.1434663937222791,8.5295121119072e-05,0.06124189696349369,0.18679631525076765,0.03590924599112931,0.02430910951893552,11724.0
40,0.00021122298106033936,0.10582271351123002,0.09497993381679927,0.09554319509962685,0.10652679011476449,0.0049989438850946985,0.0011265225656551432,0.038794620854748996,0.013940716749982398,0.08815039076251496,0.16954164613109907,7.040766035344645e-05,0.06055058790396395,0.1767232274871506,0.016827430824473702,0.02619164965148208,14203.0
41,0.00024021138601969732,0.10305068460245016,0.09984786612218753,0.1062535030827128,0.10040835935623349,0.007526623428617183,0.00360317079029546,0.03507086235887581,0.011690287452958604,0.07334454319801426,0.17319240932020177,8.007046200656577e-05,0.06485707422531828,0.18232044198895028,0.011450076066938906,0.027063816158219234,12489.0
42,0.00021838829438742082,0.08793768654000146,0.10584552667976996,0.10453519691344544,0.12207905656256825,0.00269345563077819,0.002329475140132489,0.04622552231200407,0.012448132780082987,0.09063114217077965,0.1632088520055325,7.279609812914028e-05,0.07039382689087866,0.1628448715148868,0.010191453738079639,0.018344616728543352,13737.0
43,0.0052282580974241264,0.08441724049987248,0.1730425911757205,0.10494771741902575,0.07778627901045651,0.012114256567202244,0.0006375924509053813,0.027033919918388168,0.01568477429227238,0.06516194848252997,0.13529711808212191,0.0,0.07969905636317266,0.18706962509563888,0.012751849018107626,0.019127773527161437,7842.0
44,0.0002935995302407516,0.0795654726952437,0.15193775689958897,0.1103934233705226,0.0739870816206694,0.008807985907222548,0.00044039929536112744,0.029359953024075163,0.01746917204932472,0.0795654726952437,0.16133294186729302,0.0,0.07413388138578979,0.18702290076335878,0.0033763945977686436,0.022313564298297124,6812.0
45,0.0006070908207867897,0.07722195240407966,0.16100048567265662,0.10757649344341913,0.07867897037396794,0.011049052938319573,0.00048567265662943174,0.028047595920349683,0.0152986886838271,0.06847984458474989,0.14363768819815445,0.0,0.08244293346284604,0.18722680913064593,0.012020398251578437,0.026226323457989316,8236.0
46,0.00012879958784131891,0.09492529623905203,0.14940752189592993,0.10458526532715096,0.07032457496136012,0.011205564142194745,0.0010303967027305513,0.02575991756826378,0.012364760432766615,0.07354456465739309,0.15546110252447193,0.0,0.07277176713034518,0.1832818134981968,0.02266872746007213,0.02253992787223081,7764.0
47,0.003990522509041028,0.09352787130564909,0.1581244544207507,0.09926424741239556,0.06634243671280708,0.009477490958972441,0.0008729267988527247,0.03317121835640354,0.018082055119092156,0.06858710562414266,0.1444070332959222,0.0,0.08417508417508418,0.18443696221473999,0.010849233071455293,0.024691358024691357,8019.0
48,0.0016727069974909396,0.08893225536660161,0.1536102592695846,0.11095623083356565,0.06537496515193755,0.010175634234736549,0.0005575689991636465,0.031084471703373293,0.01965430722051854,0.08112628937831057,0.14691943127962084,0.0,0.0827989963758015,0.17730694173403957,0.004042375243936437,0.02578756621131865,7174.0
49,0.0,0.086433611289288,0.15715202052597818,0.11481719050673508,0.06911481719050673,0.008017960230917255,0.0036882617062219372,0.02838357921744708,0.014432328415651058,0.07649134060295061,0.16565105837075048,0.0,0.07119948685054522,0.1796023091725465,0.0025657472738935213,0.02245028864656831,6236.0
50,0.0010064159013712416,0.09158384702478299,0.15536545477418542,0.11737325449742106,0.07158133098502957,0.008428733173984149,0.003019247704113725,0.03094728896716568,0.013083406717826141,0.07309095483708643,0.16505220782488364,0.0,0.06478802365077369,0.1741099509372248,0.006793307334255881,0.023776575669895585,7949.0
51,0.0007389162561576355,0.08411330049261084,0.1541871921182266,0.11366995073891625,0.06945812807881774,0.008251231527093596,0.0007389162561576355,0.0353448275862069,0.02586206896551724,0.06724137931034482,0.14889162561576355,0.0,0.07315270935960591,0.1873152709359606,0.005049261083743843,0.025985221674876848,8120.0
52,0.0009632585661208202,0.10031649924315399,0.11751754506674006,0.08917022154947021,0.09508738131278381,0.006949222512728774,0.001651300399064263,0.035021329296821245,0.02566396036879042,0.07375808449153709,0.14751616898307418,0.0001376083665886886,0.07802394385578643,0.19003715425897894,0.016306591440759598,0.021879730287601488,14534.0
53,0.0005686485120363935,0.08580274214949138,0.12409174195994187,0.09123649459783914,0.08908826688570165,0.006760598976432678,0.0002527326720161749,0.03481392557022809,0.019460415745245468,0.06697415808428635,0.144499905225248,0.00018954950401213117,0.08024262336513553,0.21267454350161116,0.010804321728691477,0.032539331522082514,15827.0
54,0.0003998933617701946,0.10070647827246068,0.1189682751266329,0.10463876299653425,0.09057584644094908,0.010530525193281792,0.0013329778725673154,0.03339109570781125,0.018994934684084246,0.07724606771527592,0.15315915755798454,0.00013329778725673153,0.071247667288723,0.18115169288189817,0.017462010130631832,0.020061316982138096,15004.0
55,0.004996486845186978,0.09469903973768444,0.13552970567569678,0.10180341947068468,0.09337184791943165,0.0145991100007807,0.001171051604340698,0.037005230697166054,0.013662268717308143,0.057771879147474434,0.14489811851042236,0.00015614021391209307,0.08064642048559606,0.1857287844484347,0.006401748770395815,0.027558747755484427,12809.0
56,0.000461716044632551,0.09488264717198923,0.11627549057329742,0.10442477876106195,0.09218930357829934,0.005309734513274336,0.0016160061562139284,0.03447479799923047,0.018545594459407466,0.0675644478645633,0.15236629472874183,0.00015390534821085032,0.07595228934205464,0.1953828395536745,0.014236244709503656,0.026163909195844555,12995.0
57,0.0005508774691115134,0.09538049893759346,0.14157550956165893,0.09420004721806878,0.08341858817974344,0.014165420634296058,0.003226568033367435,0.03383961595970725,0.02014637601322106,0.06280003147871252,0.15865271110411583,0.00015739356260328953,0.07145667742189345,0.1795073581490517,0.015581962697725663,0.025340363579129613,12707.0
58,0.006309600630960063,0.08811930881193088,0.12712411271241128,0.09564780956478096,0.09536100953610095,0.012117301211730122,0.0019359001935900194,0.035634903563490354,0.014626801462680146,0.07471140747114074,0.1493511149351115,0.00014340001434000142,0.07392270739227073,0.19186921918692193,0.006309600630960063,0.026815802681580268,13947.0
59,0.0005530208765380893,0.08675515000691277,0.13521360431356283,0.09180146550532282,0.09401354901147518,0.014793308447393889,0.0015208074104797456,0.03456380478363058,0.018733582192727777,0.08087930319369556,0.13853172957279136,0.00013825521913452232,0.07700815705792893,0.19321166874049495,0.007465781833264205,0.02481681183464676,14466.0
60,0.0016480635253577048,0.09641171623342573,0.13034684246010936,0.10210502659375234,0.09304067720428497,0.01385871600868979,0.0023971833096112067,0.03243688665817664,0.015132219641920743,0.06674657277698703,0.15229605213873698,0.00014982395685070042,0.07678477788598397,0.18360925912053339,0.009064349389467376,0.023971833096112068,13349.0
61,0.0003637421795431398,0.09399097919394733,0.1340026189436927,0.09428197293758184,0.085843154372181,0.007202095154954169,0.002327949949076095,0.03150007274843591,0.02604394005528881,0.06954750472864833,0.156627382511276,0.00021824530772588389,0.07478539211406955,0.19241961297832097,0.008075076385857704,0.02277026043940055,13746.0
62,6.6203243958954e-05,0.09751737835153923,0.10824230387288977,0.09467063886130421,0.1119496855345912,0.0037073816617014233,0.0026481297583581596,0.04117841774246938,0.017212843429328037,0.08857994041708044,0.1686196623634558,6.6203243958954e-05,0.07057265806024496,0.1660377358490566,0.008341608738828202,0.02058920887123469,15105.0
63,7.225433526011561e-05,0.10021676300578035,0.10867052023121387,0.10541907514450867,0.11466763005780346,0.0035404624277456647,0.0012283236994219654,0.04291907514450867,0.00852601156069364,0.07695086705202313,0.18114161849710983,7.225433526011561e-05,0.06582369942196532,0.16408959537572254,0.009248554913294798,0.017413294797687863,13840.0
64,0.0,0.09169430624654505,0.11311498065229408,0.09535655058043117,0.12258153676064124,0.00538971807628524,0.0024875621890547263,0.05140961857379768,0.011954118297401879,0.0881011608623549,0.16279712548369266,6.909894969596462e-05,0.07103372028745163,0.15547263681592038,0.011194029850746268,0.01734383637368712,14472.0
65,0.0002860411899313501,0.09382151029748284,0.11327231121281464,0.0977545766590389,0.11248569794050343,0.004362128146453089,0.0027889016018306637,0.04626716247139588,0.012657322654462242,0.08738558352402746,0.16697654462242562,7.151029748283753e-05,0.07458524027459955,0.16018306636155608,0.008009153318077803,0.01909324942791762,13984.0
66,0.003200808625336927,0.0682277628032345,0.14521563342318058,0.11893530997304583,0.07783018867924528,0.011118598382749326,0.00016846361185983828,0.03554582210242588,0.051044474393531,0.060141509433962265,0.15599730458221026,0.0,0.07193396226415094,0.17941374663072776,0.0016846361185983828,0.01954177897574124,5936.0
67,0.0008777062609713282,0.08864833235810415,0.13487419543592744,0.12492685781158572,0.06568168519602106,0.009508484493856056,0.0005851375073142189,0.03145114101813926,0.03071971913399649,0.06392627267407841,0.18124634289057928,0.0,0.07577530719719135,0.16968987712112346,0.005558806319485079,0.016530134581626683,6836.0
68,0.0007306736811340056,0.0659067660382873,0.14613473622680112,0.09951775537045156,0.08154318281455503,0.014759608358906912,0.00029226947245360223,0.03317258512348385,0.04457109454917434,0.05596960397486483,0.1464270056992547,0.0,0.08388133859418384,0.2004968581031711,0.0033610989332164254,0.023235423060061378,6843.0
69,0.0,0.07470997679814385,0.151430781129157,0.11631863882443928,0.07192575406032482,0.01345707656612529,0.0,0.028615622583139984,0.03665893271461717,0.05073472544470224,0.16705336426914152,0.0,0.0765661252900232,0.18236658932714617,0.011910286156225832,0.018252126836813612,6465.0
70,0.00014858841010401187,0.07221396731054977,0.1439821693907875,0.10163447251114413,0.08677563150074294,0.014858841010401188,0.0,0.03432392273402675,0.04665676077265973,0.061664190193164936,0.14041604754829123,0.0,0.07860326894502229,0.18514115898959882,0.01099554234769688,0.022585438335809806,6730.0
71,0.0004672169444011836,0.07631210091886,0.1453044697087681,0.10418937860146395,0.07833670767793179,0.012459118517364896,0.0001557389814670612,0.03254944712661579,0.04080361314437004,0.05918081295748326,0.15277994081918705,0.0,0.07771375175206355,0.18844416757514407,0.0070082541660177545,0.024295281108861547,6421.0
72,0.002846015578190533,0.07444577591372079,0.15668064709406831,0.1085979628520072,0.07654284002396644,0.017675254643499103,0.0022468544038346315,0.02980826842420611,0.04134212103055722,0.0530257639304973,0.1506890353505093,0.0,0.08163571000599161,0.17450569203115637,0.013031755542240862,0.016926303175554224,6676.0
73,0.00326211058554885,0.06687326700375143,0.15103572011091176,0.10748654379383461,0.07910618169955962,0.012722231283640516,0.0004893165878323275,0.036861849616702004,0.045506442668406456,0.06948295547219051,0.140433860707878,0.0,0.0805741314630566,0.18430924808351004,0.0065242211710977,0.015331919752079596,6131.0
74,0.0043223217042297,0.06776782957702995,0.1562210558814449,0.11531336832355665,0.08042605742513122,0.01157764742204384,0.00030873726458783575,0.032417412781722756,0.040907687557888234,0.07100957085520222,0.15776474220438408,0.0,0.06668724915097252,0.17351034269836368,0.003859215807347947,0.017906761346094473,6478.0
75,0.0,0.08503597122302159,0.14733812949640288,0.12633093525179856,0.06215827338129496,0.014532374100719425,0.0,0.03093525179856115,0.034676258992805756,0.06920863309352518,0.1669064748201439,0.0,0.07683453237410072,0.17237410071942447,0.0034532374100719426,0.010215827338129497,6950.0
76,0.0005132811497497754,0.0722443218272809,0.14205055819325035,0.09611189529064545,0.0825099448222764,0.010137302707558065,0.0002566405748748877,0.0345181573206724,0.028743744385987424,0.07917361734890287,0.13216989606056717,0.0002566405748748877,0.08546131143333761,0.20171949185166174,0.013858591043243936,0.02027460541511613,7793.0
77,0.0008403361344537816,0.06974789915966387,0.14719887955182073,0.10098039215686275,0.08123249299719888,0.006442577030812325,0.000980392156862745,0.03235294117647059,0.017787114845938375,0.0696078431372549,0.16092436974789917,0.00028011204481792715,0.07507002801120448,0.19481792717086835,0.015546218487394958,0.02619047619047619,7140.0
78,0.0035889937524923566,0.06938721254818557,0.1521999202445833,0.09730160840090389,0.08121759936195666,0.008507244450352253,0.0002658513890735079,0.03495945766316629,0.03057290974345341,0.07722982852585404,0.13585005981656254,0.0002658513890735079,0.08214807922371395,0.1926093313837565,0.0101023527847933,0.02379369932207896,7523.0
79,0.0008904719501335708,0.07658058771148708,0.13229868973413053,0.10952804986642921,0.08077852690497392,0.008650298944154687,0.0003816308357715303,0.031166518254674976,0.02327948098206335,0.07479964381121995,0.1481999745579443,0.0003816308357715303,0.08026968579061187,0.20048339905864393,0.012721027859051012,0.019590382902938557,7861.0
80,0.002307692307692308,0.07705128205128205,0.14935897435897436,0.1214102564102564,0.07948717948717948,0.00858974358974359,0.0010256410256410256,0.027692307692307693,0.02782051282051282,0.05307692307692308,0.1582051282051282,0.0002564102564102564,0.06974358974358974,0.19166666666666668,0.008205128205128205,0.024102564102564103,7800.0
81,0.001051110235185915,0.08290631980028905,0.1420312705294968,0.10800157666535277,0.07975298909473132,0.006963605308106688,0.00039416633819471815,0.032978583628958086,0.03416108264354224,0.057416896597030614,0.14728682170542637,0.00026277755879647877,0.08198659834450138,0.1951123374063855,0.006700827749310209,0.02299303639469189,7611.0
82,0.0011806375442739079,0.07836481700118064,0.13857733175914994,0.10404368358913814,0.07541322314049587,0.007378984651711925,0.00014757969303423848,0.030991735537190084,0.0172668240850059,0.07187131050767415,0.15864817001180637,0.00029515938606847696,0.08515348288075561,0.19465761511216056,0.015348288075560802,0.02066115702479339,6776.0
83,0.0038147138964577656,0.07615803814713897,0.13869209809264305,0.09904632152588556,0.09073569482288828,0.004359673024523161,0.00027247956403269756,0.03337874659400545,0.029700272479564034,0.07452316076294278,0.13923705722070845,0.00027247956403269756,0.08256130790190735,0.194141689373297,0.010626702997275205,0.022479564032697547,7340.0
84,0.00013422818791946307,0.10067114093959731,0.11932885906040268,0.10053691275167785,0.07248322147651007,0.0038926174496644295,0.00013422818791946307,0.03154362416107383,0.011812080536912751,0.07006711409395973,0.16523489932885907,0.0,0.08644295302013423,0.19731543624161074,0.01476510067114094,0.02563758389261745,7450.0
85,0.0003780241935483871,0.09047379032258064,0.1280241935483871,0.10118447580645161,0.08379536290322581,0.008442540322580645,0.00012600806451612903,0.034400201612903226,0.016507056451612902,0.061365927419354836,0.15940020161290322,0.0,0.07573084677419355,0.19795866935483872,0.010080645161290322,0.032132056451612906,7936.0
86,0.0,0.0973351682722382,0.11284874264981859,0.1024646565745027,0.08995370949580883,0.00700613036406856,0.0003753284123608157,0.034780432878768926,0.016264231202302016,0.06318028274740398,0.15788815213311647,0.0003753284123608157,0.0788189665957713,0.19929938696359314,0.00613036406855999,0.03327911922932566,7993.0
87,0.0017513134851138354,0.09682261696272204,0.12209156867650738,0.11108331248436328,0.0806855141356017,0.008131098323742807,0.0007505629221916438,0.03502626970227671,0.016637478108581436,0.0566675006254691,0.14798598949211908,0.0,0.08669001751313485,0.1955216412309232,0.009882411808856642,0.030272704528396296,7994.0
88,0.0019265171322416404,0.09384890601348563,0.13251685702490712,0.09921563231044447,0.07829916058896381,0.006742809962845741,0.001651300399064263,0.031787532681987064,0.019815604788771157,0.06674005779551397,0.15260767854685564,0.0,0.08352827851933398,0.198844089720655,0.008118893628732627,0.02435668088619788,7267.0
89,0.0,0.09974489795918368,0.13010204081632654,0.09451530612244897,0.07627551020408163,0.0067602040816326535,0.0,0.03125,0.00816326530612245,0.0548469387755102,0.16237244897959183,0.0,0.08443877551020408,0.20676020408163265,0.01683673469387755,0.027933673469387754,7840.0
90,0.0,0.09201520912547528,0.13422053231939163,0.09543726235741445,0.08288973384030418,0.004816223067173638,0.0012674271229404308,0.029404309252217996,0.006463878326996198,0.06172370088719899,0.1373891001267427,0.0,0.08884664131812421,0.20963244613434728,0.028517110266159697,0.02737642585551331,7890.0
